kernel,run,elapsed_sec,gflops,array_size,type,aligned,tail,access,stride,memory_level
SAXPY,0,0.109099,2.46048,134217728,f32,1,0,unit-stride,1,dram
SAXPY,1,0.100299,2.67635,134217728,f32,1,0,unit-stride,1,dram
SAXPY,2,0.0999868,2.68471,134217728,f32,1,0,unit-stride,1,dram
SAXPY,3,0.107147,2.50531,134217728,f32,1,0,unit-stride,1,dram
SAXPY,4,0.110086,2.43842,134217728,f32,1,0,unit-stride,1,dram
SAXPY,5,0.124531,2.15558,134217728,f32,1,0,unit-stride,1,dram
SAXPY,6,0.124279,2.15994,134217728,f32,1,0,unit-stride,1,dram
SAXPY,7,0.120351,2.23044,134217728,f32,1,0,unit-stride,1,dram
SAXPY,8,0.117118,2.292,134217728,f32,1,0,unit-stride,1,dram
SAXPY,9,0.119601,2.24443,134217728,f32,1,0,unit-stride,1,dram
DOT,0,0.0844577,3.17834,134217728,f32,1,0,unit-stride,1,dram
DOT,1,0.0606233,4.42793,134217728,f32,1,0,unit-stride,1,dram
DOT,2,0.0631319,4.25198,134217728,f32,1,0,unit-stride,1,dram
DOT,3,0.0630859,4.25508,134217728,f32,1,0,unit-stride,1,dram
DOT,4,0.064485,4.16276,134217728,f32,1,0,unit-stride,1,dram
DOT,5,0.0741411,3.6206,134217728,f32,1,0,unit-stride,1,dram
DOT,6,0.0861741,3.11504,134217728,f32,1,0,unit-stride,1,dram
DOT,7,0.0691766,3.88044,134217728,f32,1,0,unit-stride,1,dram
DOT,8,0.0708198,3.7904,134217728,f32,1,0,unit-stride,1,dram
DOT,9,0.0668182,4.0174,134217728,f32,1,0,unit-stride,1,dram
MUL,0,0.160662,0.835405,134217728,f32,1,0,unit-stride,1,dram
MUL,1,0.163947,0.818665,134217728,f32,1,0,unit-stride,1,dram
MUL,2,0.133384,1.00625,134217728,f32,1,0,unit-stride,1,dram
MUL,3,0.133288,1.00698,134217728,f32,1,0,unit-stride,1,dram
MUL,4,0.128753,1.04245,134217728,f32,1,0,unit-stride,1,dram
MUL,5,0.16417,0.817555,134217728,f32,1,0,unit-stride,1,dram
MUL,6,0.126699,1.05934,134217728,f32,1,0,unit-stride,1,dram
MUL,7,0.126846,1.05812,134217728,f32,1,0,unit-stride,1,dram
MUL,8,0.131313,1.02212,134217728,f32,1,0,unit-stride,1,dram
MUL,9,0.127937,1.0491,134217728,f32,1,0,unit-stride,1,dram
STENCIL,0,0.110015,6.09999,134217728,f32,1,0,unit-stride,1,dram
STENCIL,1,0.108807,6.16768,134217728,f32,1,0,unit-stride,1,dram
STENCIL,2,0.116843,5.74352,134217728,f32,1,0,unit-stride,1,dram
STENCIL,3,0.100155,6.70047,134217728,f32,1,0,unit-stride,1,dram
STENCIL,4,0.0989902,6.77934,134217728,f32,1,0,unit-stride,1,dram
STENCIL,5,0.0970043,6.91813,134217728,f32,1,0,unit-stride,1,dram
STENCIL,6,0.0996773,6.73261,134217728,f32,1,0,unit-stride,1,dram
STENCIL,7,0.107187,6.26092,134217728,f32,1,0,unit-stride,1,dram
STENCIL,8,0.103094,6.50948,134217728,f32,1,0,unit-stride,1,dram
STENCIL,9,0.100839,6.65504,134217728,f32,1,0,unit-stride,1,dram
